% time	cellId	IMSI	frame	sframe	RNTI	mcsTb1	sizeTb1	mcsTb2	sizeTb2
5.194	1	20	520	5	281	12	597	0	0
5.195	1	32	520	6	242	8	421	0	0
5.196	1	21	520	7	345	12	597	0	0
5.197	1	10	520	8	331	18	967	0	0
5.198	1	29	520	9	317	10	469	0	0
5.199	1	42	520	10	260	8	421	0	0
5.2	1	30	521	1	332	10	469	0	0
5.201	1	8	521	2	389	18	967	0	0
5.202	1	37	521	3	318	8	421	0	0
5.203	1	31	521	4	52	10	469	0	0
5.204	1	27	521	5	383	10	469	0	0
5.205	1	41	521	6	330	8	421	0	0
5.206	1	28	521	7	384	10	469	0	0
5.207	1	40	521	8	359	8	421	0	0
5.208	1	7	521	9	32	20	1191	0	0
5.209	1	15	521	10	19	14	775	0	0
5.21	1	38	522	1	375	8	421	0	0
5.211	1	9	522	2	63	18	967	0	0
5.212	1	16	522	3	34	14	775	0	0
5.213	1	3	522	4	223	24	1620	0	0
5.214	1	12	522	5	51	16	903	0	0
5.215	1	1	522	6	3	28	2196	0	0
5.216	1	19	522	7	108	14	775	0	0
5.217	1	33	522	8	1	8	421	0	0
5.218	1	22	522	9	33	12	597	0	0
5.219	1	36	522	10	2	8	421	0	0
5.22	1	13	523	1	35	16	903	0	0
5.221	1	17	523	2	261	14	775	0	0
5.222	1	4	523	3	259	22	1383	0	0
5.223	1	39	523	4	97	8	421	0	0
5.224	1	18	523	5	280	14	775	0	0
5.225	1	24	523	6	96	12	597	0	0
5.226	1	34	523	7	143	8	421	0	0
5.227	1	14	523	8	316	14	775	0	0
5.228	1	6	523	9	241	20	1191	0	0
5.229	1	26	523	10	4	10	469	0	0
5.23	1	11	524	1	302	16	903	0	0
5.231	1	5	524	2	304	22	1383	0	0
5.232	1	35	524	3	199	8	421	0	0
5.233	1	23	524	4	166	12	597	0	0
5.234	1	25	524	5	18	10	469	0	0
5.235	1	2	524	6	373	24	1620	0	0
5.236	1	20	524	7	281	12	597	0	0
5.237	1	32	524	8	242	8	421	0	0
5.238	1	21	524	9	345	12	597	0	0
5.239	1	10	524	10	331	18	967	0	0
5.24	1	29	525	1	317	10	469	0	0
5.241	1	42	525	2	260	8	421	0	0
5.242	1	30	525	3	332	10	469	0	0
5.243	1	8	525	4	389	18	967	0	0
5.244	1	31	525	5	52	10	469	0	0
5.245	1	37	525	6	318	8	421	0	0
5.246	1	27	525	7	383	10	469	0	0
5.247	1	41	525	8	330	8	421	0	0
5.248	1	28	525	9	384	10	469	0	0
5.249	1	7	525	10	32	20	1191	0	0
5.25	1	40	526	1	359	8	421	0	0
5.251	1	15	526	2	19	14	775	0	0
5.252	1	9	526	3	63	18	967	0	0
5.253	1	16	526	4	34	14	775	0	0
5.254	1	3	526	5	223	24	1620	0	0
5.255	1	12	526	6	51	16	903	0	0
5.256	1	1	526	7	3	28	2196	0	0
5.257	1	38	526	8	375	8	421	0	0
5.258	1	19	526	9	108	14	775	0	0
5.259	1	33	526	10	1	8	421	0	0
5.26	1	13	527	1	35	16	903	0	0
5.261	1	22	527	2	33	12	597	0	0
5.262	1	36	527	3	2	8	421	0	0
5.263	1	17	527	4	261	14	775	0	0
5.264	1	4	527	5	259	22	1383	0	0
5.265	1	18	527	6	280	14	775	0	0
5.266	1	39	527	7	97	8	421	0	0
5.267	1	24	527	8	96	12	597	0	0
5.268	1	6	527	9	241	20	1191	0	0
5.269	1	14	527	10	316	14	775	0	0
5.27	1	34	528	1	143	8	421	0	0
5.271	1	26	528	2	4	10	469	0	0
5.272	1	11	528	3	302	16	903	0	0
5.273	1	5	528	4	304	22	1383	0	0
5.274	1	23	528	5	166	12	597	0	0
5.275	1	35	528	6	199	8	421	0	0
5.276	1	2	528	7	373	24	1620	0	0
5.277	1	25	528	8	18	10	469	0	0
5.278	1	20	528	9	281	12	597	0	0
5.279	1	10	528	10	331	18	967	0	0
5.28	1	21	529	1	345	12	597	0	0
5.281	1	32	529	2	242	8	421	0	0
5.282	1	29	529	3	317	10	469	0	0
5.283	1	8	529	4	389	18	967	0	0
5.284	1	30	529	5	332	10	469	0	0
5.285	1	42	529	6	260	8	421	0	0
5.286	1	31	529	7	52	10	469	0	0
5.287	1	27	529	8	383	10	469	0	0
5.288	1	37	529	9	318	8	421	0	0
5.289	1	7	529	10	32	20	1191	0	0
5.29	1	28	530	1	384	10	469	0	0
5.291	1	41	530	2	330	8	421	0	0
5.292	1	9	530	3	63	18	967	0	0
5.293	1	15	530	4	19	14	775	0	0
5.294	1	40	530	5	359	8	421	0	0
5.295	1	1	530	6	3	28	2196	0	0
5.296	1	3	530	7	223	24	1620	0	0
5.297	1	12	530	8	51	16	903	0	0
5.298	1	16	530	9	34	14	775	0	0
5.299	1	38	530	10	375	8	421	0	0
5.3	1	19	531	1	108	14	775	0	0
5.301	1	13	531	2	35	16	903	0	0
5.302	1	33	531	3	1	8	421	0	0
5.303	1	22	531	4	33	12	597	0	0
5.304	1	4	531	5	259	22	1383	0	0
5.305	1	17	531	6	261	14	775	0	0
5.306	1	36	531	7	2	8	421	0	0
5.307	1	18	531	8	280	14	775	0	0
5.308	1	39	531	9	97	8	421	0	0
5.309	1	24	531	10	96	12	597	0	0
5.31	1	6	532	1	241	20	1191	0	0
5.311	1	14	532	2	316	14	775	0	0
5.312	1	11	532	3	302	16	903	0	0
5.313	1	26	532	4	4	10	469	0	0
5.314	1	34	532	5	143	8	421	0	0
5.315	1	5	532	6	304	22	1383	0	0
5.316	1	2	532	7	373	24	1620	0	0
5.317	1	23	532	8	166	12	597	0	0
5.318	1	25	532	9	18	10	469	0	0
5.319	1	35	532	10	199	8	421	0	0
5.32	1	20	533	1	281	12	597	0	0
5.321	1	10	533	2	331	18	967	0	0
5.322	1	21	533	3	345	12	597	0	0
5.323	1	29	533	4	317	10	469	0	0
5.324	1	8	533	5	389	18	967	0	0
5.325	1	32	533	6	242	8	421	0	0
5.326	1	30	533	7	332	10	469	0	0
5.327	1	42	533	8	260	8	421	0	0
5.328	1	31	533	9	52	10	469	0	0
5.329	1	27	533	10	383	10	469	0	0
5.33	1	7	534	1	32	20	1191	0	0
5.331	1	37	534	2	318	8	421	0	0
5.332	1	28	534	3	384	10	469	0	0
5.333	1	9	534	4	63	18	967	0	0
5.334	1	1	534	5	3	28	2196	0	0
5.335	1	41	534	6	330	8	421	0	0
5.336	1	15	534	7	19	14	775	0	0
5.337	1	12	534	8	51	16	903	0	0
5.338	1	3	534	9	223	24	1620	0	0
5.339	1	40	534	10	359	8	421	0	0
5.34	1	16	535	1	34	14	775	0	0
5.341	1	1	535	2	3	28	2196	0	0
5.342	1	13	535	3	35	16	903	0	0
5.343	1	19	535	4	108	14	775	0	0
5.344	1	38	535	5	375	8	421	0	0
5.345	1	22	535	6	33	12	597	0	0
5.346	1	4	535	7	259	22	1383	0	0
5.347	1	33	535	8	1	8	421	0	0
5.348	1	17	535	9	261	14	775	0	0
5.349	1	36	535	10	2	8	421	0	0
5.35	1	18	536	1	280	14	775	0	0
5.351	1	6	536	2	241	20	1191	0	0
5.352	1	24	536	3	96	12	597	0	0
5.353	1	11	536	4	302	16	903	0	0
5.354	1	39	536	5	97	8	421	0	0
5.355	1	14	536	6	316	14	775	0	0
5.356	1	5	536	7	304	22	1383	0	0
5.357	1	26	536	8	4	10	469	0	0
5.358	1	2	536	9	373	24	1620	0	0
5.359	1	34	536	10	143	8	421	0	0
5.36	1	23	537	1	166	12	597	0	0
5.361	1	25	537	2	18	10	469	0	0
5.362	1	10	537	3	331	18	967	0	0
5.363	1	35	537	4	199	8	421	0	0
5.364	1	20	537	5	281	12	597	0	0
5.365	1	21	537	6	345	12	597	0	0
5.366	1	8	537	7	389	18	967	0	0
5.367	1	29	537	8	317	10	469	0	0
5.368	1	32	537	9	242	8	421	0	0
5.369	1	30	537	10	332	10	469	0	0
5.37	1	31	538	1	52	10	469	0	0
5.371	1	42	538	2	260	8	421	0	0
5.372	1	7	538	3	32	20	1191	0	0
5.373	1	27	538	4	383	10	469	0	0
5.374	1	9	538	5	63	18	967	0	0
5.375	1	1	538	6	3	28	2196	0	0
5.376	1	28	538	7	384	10	469	0	0
5.377	1	37	538	8	318	8	421	0	0
5.378	1	12	538	9	51	16	903	0	0
5.379	1	3	538	10	223	24	1620	0	0
5.38	1	15	539	1	19	14	775	0	0
5.381	1	41	539	2	330	8	421	0	0
5.382	1	13	539	3	35	16	903	0	0
5.383	1	16	539	4	34	14	775	0	0
5.384	1	40	539	5	359	8	421	0	0
5.385	1	19	539	6	108	14	775	0	0
5.386	1	38	539	7	375	8	421	0	0
5.387	1	4	539	8	259	22	1383	0	0
5.388	1	22	539	9	33	12	597	0	0
5.389	1	33	539	10	1	8	421	0	0
5.39	1	17	540	1	261	14	775	0	0
5.391	1	18	540	2	280	14	775	0	0
5.392	1	6	540	3	241	20	1191	0	0
5.393	1	36	540	4	2	8	421	0	0
5.394	1	11	540	5	302	16	903	0	0
5.395	1	24	540	6	96	12	597	0	0
5.396	1	5	540	7	304	22	1383	0	0
5.397	1	14	540	8	316	14	775	0	0
5.398	1	39	540	9	97	8	421	0	0
5.399	1	26	540	10	4	10	469	0	0
5.4	1	2	541	1	373	24	1620	0	0
5.401	1	34	541	2	143	8	421	0	0
5.402	1	23	541	3	166	12	597	0	0
5.403	1	25	541	4	18	10	469	0	0
5.404	1	10	541	5	331	18	967	0	0
5.405	1	20	541	6	281	12	597	0	0
5.406	1	35	541	7	199	8	421	0	0
5.407	1	8	541	8	389	18	967	0	0
5.408	1	21	541	9	345	12	597	0	0
5.409	1	29	541	10	317	10	469	0	0
5.41	1	30	542	1	332	10	469	0	0
5.411	1	32	542	2	242	8	421	0	0
5.412	1	31	542	3	52	10	469	0	0
5.413	1	7	542	4	32	20	1191	0	0
5.414	1	27	542	5	383	10	469	0	0
5.415	1	1	542	6	3	28	2196	0	0
5.416	1	42	542	7	260	8	421	0	0
5.417	1	9	542	8	63	18	967	0	0
5.418	1	28	542	9	384	10	469	0	0
5.419	1	12	542	10	51	16	903	0	0
5.42	1	3	543	1	223	24	1620	0	0
5.421	1	37	543	2	318	8	421	0	0
5.422	1	15	543	3	19	14	775	0	0
5.423	1	13	543	4	35	16	903	0	0
5.424	1	41	543	5	330	8	421	0	0
5.425	1	16	543	6	34	14	775	0	0
5.426	1	40	543	7	359	8	421	0	0
5.427	1	19	543	8	108	14	775	0	0
5.428	1	4	543	9	259	22	1383	0	0
5.429	1	38	543	10	375	8	421	0	0
5.43	1	22	544	1	33	12	597	0	0
5.431	1	17	544	2	261	14	775	0	0
5.432	1	33	544	3	1	8	421	0	0
5.433	1	6	544	4	241	20	1191	0	0
5.434	1	11	544	5	302	16	903	0	0
5.435	1	18	544	6	280	14	775	0	0
5.436	1	36	544	7	2	8	421	0	0
5.437	1	24	544	8	96	12	597	0	0
5.438	1	5	544	9	304	22	1383	0	0
5.439	1	14	544	10	316	14	775	0	0
5.44	1	2	545	1	373	24	1620	0	0
5.441	1	39	545	2	97	8	421	0	0
5.442	1	26	545	3	4	10	469	0	0
5.443	1	23	545	4	166	12	597	0	0
5.444	1	10	545	5	331	18	967	0	0
5.445	1	34	545	6	143	8	421	0	0
5.446	1	25	545	7	18	10	469	0	0
5.447	1	20	545	8	281	12	597	0	0
5.448	1	8	545	9	389	18	967	0	0
5.449	1	35	545	10	199	8	421	0	0
5.45	1	21	546	1	345	12	597	0	0
5.451	1	29	546	2	317	10	469	0	0
5.452	1	30	546	3	332	10	469	0	0
5.453	1	7	546	4	32	20	1191	0	0
5.454	1	31	546	5	52	10	469	0	0
5.455	1	1	546	6	3	28	2196	0	0
5.456	1	32	546	7	242	8	421	0	0
5.457	1	27	546	8	383	10	469	0	0
5.458	1	9	546	9	63	18	967	0	0
5.459	1	12	546	10	51	16	903	0	0
5.46	1	42	547	1	260	8	421	0	0
5.461	1	28	547	2	384	10	469	0	0
5.462	1	3	547	3	223	24	1620	0	0
5.463	1	13	547	4	35	16	903	0	0
5.464	1	37	547	5	318	8	421	0	0
5.465	1	15	547	6	19	14	775	0	0
5.466	1	41	547	7	330	8	421	0	0
5.467	1	16	547	8	34	14	775	0	0
5.468	1	4	547	9	259	22	1383	0	0
5.469	1	19	547	10	108	14	775	0	0
5.47	1	40	548	1	359	8	421	0	0
5.471	1	22	548	2	33	12	597	0	0
5.472	1	38	548	3	375	8	421	0	0
5.473	1	17	548	4	261	14	775	0	0
5.474	1	6	548	5	241	20	1191	0	0
5.475	1	11	548	6	302	16	903	0	0
5.476	1	33	548	7	1	8	421	0	0
5.477	1	18	548	8	280	14	775	0	0
5.478	1	5	548	9	304	22	1383	0	0
5.479	1	24	548	10	96	12	597	0	0
5.48	1	36	549	1	2	8	421	0	0
5.481	1	2	549	2	373	24	1620	0	0
5.482	1	14	549	3	316	14	775	0	0
5.483	1	26	549	4	4	10	469	0	0
5.484	1	39	549	5	97	8	421	0	0
5.485	1	10	549	6	331	18	967	0	0
5.486	1	23	549	7	166	12	597	0	0
5.487	1	25	549	8	18	10	469	0	0
5.488	1	34	549	9	143	8	421	0	0
5.489	1	8	549	10	389	18	967	0	0
5.49	1	20	550	1	281	12	597	0	0
5.491	1	21	550	2	345	12	597	0	0
5.492	1	35	550	3	199	8	421	0	0
5.493	1	29	550	4	317	10	469	0	0
5.494	1	30	550	5	332	10	469	0	0
5.495	1	7	550	6	32	20	1191	0	0
5.496	1	1	550	7	3	28	2196	0	0
5.497	1	31	550	8	52	10	469	0	0
5.498	1	9	550	9	63	18	967	0	0
5.499	1	32	550	10	242	8	421	0	0
5.5	1	27	551	1	383	10	469	0	0
5.501	1	12	551	2	51	16	903	0	0
5.502	1	3	551	3	223	24	1620	0	0
5.503	1	28	551	4	384	10	469	0	0
5.504	1	42	551	5	260	8	421	0	0
5.505	1	13	551	6	35	16	903	0	0
5.506	1	15	551	7	19	14	775	0	0
5.507	1	37	551	8	318	8	421	0	0
5.508	1	16	551	9	34	14	775	0	0
5.509	1	4	551	10	259	22	1383	0	0
5.51	1	41	552	1	330	8	421	0	0
5.511	1	19	552	2	108	14	775	0	0
5.512	1	40	552	3	359	8	421	0	0
5.513	1	22	552	4	33	12	597	0	0
5.514	1	11	552	5	302	16	903	0	0
5.515	1	6	552	6	241	20	1191	0	0
5.516	1	17	552	7	261	14	775	0	0
5.517	1	38	552	8	375	8	421	0	0
5.518	1	18	552	9	280	14	775	0	0
5.519	1	5	552	10	304	22	1383	0	0
5.52	1	33	553	1	1	8	421	0	0
5.521	1	24	553	2	96	12	597	0	0
5.522	1	2	553	3	373	24	1620	0	0
5.523	1	36	553	4	2	8	421	0	0
5.524	1	14	553	5	316	14	775	0	0
5.525	1	26	553	6	4	10	469	0	0
5.526	1	10	553	7	331	18	967	0	0
5.527	1	39	553	8	97	8	421	0	0
5.528	1	23	553	9	166	12	597	0	0
5.529	1	25	553	10	18	10	469	0	0
5.53	1	8	554	1	389	18	967	0	0
5.531	1	34	554	2	143	8	421	0	0
5.532	1	20	554	3	281	12	597	0	0
5.533	1	21	554	4	345	12	597	0	0
5.534	1	1	554	5	3	28	2196	0	0
5.535	1	29	554	6	317	10	469	0	0
5.536	1	35	554	7	199	8	421	0	0
5.537	1	7	554	8	32	20	1191	0	0
5.538	1	30	554	9	332	10	469	0	0
5.539	1	31	554	10	52	10	469	0	0
5.54	1	9	555	1	63	18	967	0	0
5.541	1	12	555	2	51	16	903	0	0
5.542	1	27	555	3	383	10	469	0	0
5.543	1	32	555	4	242	8	421	0	0
5.544	1	3	555	5	223	24	1620	0	0
5.545	1	13	555	6	35	16	903	0	0
5.546	1	28	555	7	384	10	469	0	0
5.547	1	42	555	8	260	8	421	0	0
5.548	1	15	555	9	19	14	775	0	0
5.549	1	4	555	10	259	22	1383	0	0
5.55	1	37	556	1	318	8	421	0	0
5.551	1	16	556	2	34	14	775	0	0
5.552	1	41	556	3	330	8	421	0	0
5.553	1	19	556	4	108	14	775	0	0
5.554	1	11	556	5	302	16	903	0	0
5.555	1	22	556	6	33	12	597	0	0
5.556	1	40	556	7	359	8	421	0	0
5.557	1	6	556	8	241	20	1191	0	0
5.558	1	17	556	9	261	14	775	0	0
5.559	1	38	556	10	375	8	421	0	0
5.56	1	5	557	1	304	22	1383	0	0
5.561	1	18	557	2	280	14	775	0	0
5.562	1	2	557	3	373	24	1620	0	0
5.563	1	33	557	4	1	8	421	0	0
5.564	1	24	557	5	96	12	597	0	0
5.565	1	14	557	6	316	14	775	0	0
5.566	1	36	557	7	2	8	421	0	0
5.567	1	10	557	8	331	18	967	0	0
5.568	1	26	557	9	4	10	469	0	0
5.569	1	23	557	10	166	12	597	0	0
5.57	1	39	558	1	97	8	421	0	0
5.571	1	8	558	2	389	18	967	0	0
5.572	1	25	558	3	18	10	469	0	0
5.573	1	20	558	4	281	12	597	0	0
5.574	1	1	558	5	3	28	2196	0	0
5.575	1	34	558	6	143	8	421	0	0
5.576	1	21	558	7	345	12	597	0	0
5.577	1	29	558	8	317	10	469	0	0
5.578	1	7	558	9	32	20	1191	0	0
5.579	1	30	558	10	332	10	469	0	0
5.58	1	35	559	1	199	8	421	0	0
5.581	1	9	559	2	63	18	967	0	0
5.582	1	12	559	3	51	16	903	0	0
5.583	1	31	559	4	52	10	469	0	0
5.584	1	27	559	5	383	10	469	0	0
5.585	1	3	559	6	223	24	1620	0	0
5.586	1	13	559	7	35	16	903	0	0
5.587	1	32	559	8	242	8	421	0	0
5.588	1	28	559	9	384	10	469	0	0
5.589	1	42	559	10	260	8	421	0	0
5.59	1	15	560	1	19	14	775	0	0
5.591	1	4	560	2	259	22	1383	0	0
5.592	1	16	560	3	34	14	775	0	0
5.593	1	37	560	4	318	8	421	0	0
5.594	1	11	560	5	302	16	903	0	0
5.595	1	19	560	6	108	14	775	0	0
5.596	1	41	560	7	330	8	421	0	0
5.597	1	6	560	8	241	20	1191	0	0
5.598	1	22	560	9	33	12	597	0	0
5.599	1	40	560	10	359	8	421	0	0
5.6	1	17	561	1	261	14	775	0	0
5.601	1	5	561	2	304	22	1383	0	0
5.602	1	38	561	3	375	8	421	0	0
5.603	1	2	561	4	373	24	1620	0	0
5.604	1	18	561	5	280	14	775	0	0
5.605	1	24	561	6	96	12	597	0	0
5.606	1	33	561	7	1	8	421	0	0
5.607	1	14	561	8	316	14	775	0	0
5.608	1	10	561	9	331	18	967	0	0
5.609	1	26	561	10	4	10	469	0	0
5.61	1	36	562	1	2	8	421	0	0
5.611	1	8	562	2	389	18	967	0	0
5.612	1	23	562	3	166	12	597	0	0
5.613	1	25	562	4	18	10	469	0	0
5.614	1	39	562	5	97	8	421	0	0
5.615	1	1	562	6	3	28	2196	0	0
5.616	1	20	562	7	281	12	597	0	0
5.617	1	21	562	8	345	12	597	0	0
5.618	1	34	562	9	143	8	421	0	0
5.619	1	7	562	10	32	20	1191	0	0
5.62	1	29	563	1	317	10	469	0	0
5.621	1	30	563	2	332	10	469	0	0
5.622	1	9	563	3	63	18	967	0	0
5.623	1	12	563	4	51	16	903	0	0
5.624	1	35	563	5	199	8	421	0	0
5.625	1	31	563	6	52	10	469	0	0
5.626	1	3	563	7	223	24	1620	0	0
5.627	1	13	563	8	35	16	903	0	0
5.628	1	27	563	9	383	10	469	0	0
5.629	1	28	563	10	384	10	469	0	0
5.63	1	32	564	1	242	8	421	0	0
5.631	1	4	564	2	259	22	1383	0	0
5.632	1	15	564	3	19	14	775	0	0
5.633	1	42	564	4	260	8	421	0	0
5.634	1	16	564	5	34	14	775	0	0
5.635	1	11	564	6	302	16	903	0	0
5.636	1	37	564	7	318	8	421	0	0
5.637	1	19	564	8	108	14	775	0	0
5.638	1	6	564	9	241	20	1191	0	0
5.639	1	41	564	10	330	8	421	0	0
5.64	1	22	565	1	33	12	597	0	0
5.641	1	5	565	2	304	22	1383	0	0
5.642	1	17	565	3	261	14	775	0	0
5.643	1	40	565	4	359	8	421	0	0
5.644	1	2	565	5	373	24	1620	0	0
5.645	1	18	565	6	280	14	775	0	0
5.646	1	38	565	7	375	8	421	0	0
5.647	1	24	565	8	96	12	597	0	0
5.648	1	10	565	9	331	18	967	0	0
5.649	1	33	565	10	1	8	421	0	0
5.65	1	14	566	1	316	14	775	0	0
5.651	1	26	566	2	4	10	469	0	0
5.652	1	8	566	3	389	18	967	0	0
5.653	1	36	566	4	2	8	421	0	0
5.654	1	23	566	5	166	12	597	0	0
5.655	1	1	566	6	3	28	2196	0	0
5.656	1	25	566	7	18	10	469	0	0
5.657	1	39	566	8	97	8	421	0	0
5.658	1	20	566	9	281	12	597	0	0
5.659	1	7	566	10	32	20	1191	0	0
5.66	1	21	567	1	345	12	597	0	0
5.661	1	34	567	2	143	8	421	0	0
5.662	1	29	567	3	317	10	469	0	0
5.663	1	12	567	4	51	16	903	0	0
5.664	1	9	567	5	63	18	967	0	0
5.665	1	30	567	6	332	10	469	0	0
5.666	1	3	567	7	223	24	1620	0	0
5.667	1	31	567	8	52	10	469	0	0
5.668	1	13	567	9	35	16	903	0	0
5.669	1	35	567	10	199	8	421	0	0
5.67	1	27	568	1	383	10	469	0	0
5.671	1	28	568	2	384	10	469	0	0
5.672	1	4	568	3	259	22	1383	0	0
5.673	1	32	568	4	242	8	421	0	0
5.674	1	15	568	5	19	14	775	0	0
5.675	1	11	568	6	302	16	903	0	0
5.676	1	42	568	7	260	8	421	0	0
5.677	1	16	568	8	34	14	775	0	0
5.678	1	6	568	9	241	20	1191	0	0
5.679	1	19	568	10	108	14	775	0	0
5.68	1	37	569	1	318	8	421	0	0
5.681	1	22	569	2	33	12	597	0	0
5.682	1	5	569	3	304	22	1383	0	0
5.683	1	41	569	4	330	8	421	0	0
5.684	1	17	569	5	261	14	775	0	0
5.685	1	2	569	6	373	24	1620	0	0
5.686	1	40	569	7	359	8	421	0	0
5.687	1	18	569	8	280	14	775	0	0
5.688	1	38	569	9	375	8	421	0	0
5.689	1	10	569	10	331	18	967	0	0
5.69	1	24	570	1	96	12	597	0	0
5.691	1	14	570	2	316	14	775	0	0
5.692	1	33	570	3	1	8	421	0	0
5.693	1	8	570	4	389	18	967	0	0
5.694	1	26	570	5	4	10	469	0	0
5.695	1	1	570	6	3	28	2196	0	0
5.696	1	23	570	7	166	12	597	0	0
5.697	1	36	570	8	2	8	421	0	0
5.698	1	25	570	9	18	10	469	0	0
5.699	1	20	570	10	281	12	597	0	0
5.7	1	7	571	1	32	20	1191	0	0
5.701	1	39	571	2	97	8	421	0	0
5.702	1	21	571	3	345	12	597	0	0
5.703	1	12	571	4	51	16	903	0	0
5.704	1	29	571	5	317	10	469	0	0
5.705	1	9	571	6	63	18	967	0	0
5.706	1	34	571	7	143	8	421	0	0
5.707	1	30	571	8	332	10	469	0	0
5.708	1	3	571	9	223	24	1620	0	0
5.709	1	13	571	10	35	16	903	0	0
5.71	1	31	572	1	52	10	469	0	0
5.711	1	35	572	2	199	8	421	0	0
5.712	1	27	572	3	383	10	469	0	0
5.713	1	4	572	4	259	22	1383	0	0
5.714	1	28	572	5	384	10	469	0	0
5.715	1	11	572	6	302	16	903	0	0
5.716	1	15	572	7	19	14	775	0	0
5.717	1	32	572	8	242	8	421	0	0
5.718	1	16	572	9	34	14	775	0	0
5.719	1	42	572	10	260	8	421	0	0
5.72	1	6	573	1	241	20	1191	0	0
5.721	1	19	573	2	108	14	775	0	0
5.722	1	5	573	3	304	22	1383	0	0
5.723	1	37	573	4	318	8	421	0	0
5.724	1	22	573	5	33	12	597	0	0
5.725	1	2	573	6	373	24	1620	0	0
5.726	1	41	573	7	330	8	421	0	0
5.727	1	17	573	8	261	14	775	0	0
5.728	1	40	573	9	359	8	421	0	0
5.729	1	18	573	10	280	14	775	0	0
5.73	1	10	574	1	331	18	967	0	0
5.731	1	24	574	2	96	12	597	0	0
5.732	1	38	574	3	375	8	421	0	0
5.733	1	14	574	4	316	14	775	0	0
5.734	1	8	574	5	389	18	967	0	0
5.735	1	1	574	6	3	28	2196	0	0
5.736	1	26	574	7	4	10	469	0	0
5.737	1	33	574	8	1	8	421	0	0
5.738	1	23	574	9	166	12	597	0	0
5.739	1	25	574	10	18	10	469	0	0
5.74	1	36	575	1	2	8	421	0	0
5.741	1	7	575	2	32	20	1191	0	0
5.742	1	20	575	3	281	12	597	0	0
5.743	1	12	575	4	51	16	903	0	0
5.744	1	39	575	5	97	8	421	0	0
5.745	1	21	575	6	345	12	597	0	0
5.746	1	9	575	7	63	18	967	0	0
5.747	1	29	575	8	317	10	469	0	0
5.748	1	3	575	9	223	24	1620	0	0
5.749	1	13	575	10	35	16	903	0	0
5.75	1	30	576	1	332	10	469	0	0
5.751	1	34	576	2	143	8	421	0	0
5.752	1	31	576	3	52	10	469	0	0
5.753	1	27	576	4	383	10	469	0	0
5.754	1	4	576	5	259	22	1383	0	0
5.755	1	35	576	6	199	8	421	0	0
5.756	1	28	576	7	384	10	469	0	0
5.757	1	11	576	8	302	16	903	0	0
5.758	1	15	576	9	19	14	775	0	0
5.759	1	32	576	10	242	8	421	0	0
5.76	1	16	577	1	34	14	775	0	0
5.761	1	6	577	2	241	20	1191	0	0
5.762	1	42	577	3	260	8	421	0	0
5.763	1	19	577	4	108	14	775	0	0
5.764	1	5	577	5	304	22	1383	0	0
5.765	1	2	577	6	373	24	1620	0	0
5.766	1	22	577	7	33	12	597	0	0
5.767	1	37	577	8	318	8	421	0	0
5.768	1	17	577	9	261	14	775	0	0
5.769	1	41	577	10	330	8	421	0	0
5.77	1	10	578	1	331	18	967	0	0
5.771	1	18	578	2	280	14	775	0	0
5.772	1	40	578	3	359	8	421	0	0
5.773	1	24	578	4	96	12	597	0	0
5.774	1	1	578	5	3	28	2196	0	0
5.775	1	8	578	6	389	18	967	0	0
5.776	1	38	578	7	375	8	421	0	0
5.777	1	14	578	8	316	14	775	0	0
5.778	1	26	578	9	4	10	469	0	0
5.779	1	33	578	10	1	8	421	0	0
5.78	1	23	579	1	166	12	597	0	0
5.781	1	25	579	2	18	10	469	0	0
5.782	1	7	579	3	32	20	1191	0	0
5.783	1	36	579	4	2	8	421	0	0
5.784	1	12	579	5	51	16	903	0	0
5.785	1	20	579	6	281	12	597	0	0
5.786	1	9	579	7	63	18	967	0	0
5.787	1	21	579	8	345	12	597	0	0
5.788	1	39	579	9	97	8	421	0	0
5.789	1	29	579	10	317	10	469	0	0
5.79	1	3	580	1	223	24	1620	0	0
5.791	1	13	580	2	35	16	903	0	0
5.792	1	30	580	3	332	10	469	0	0
5.793	1	34	580	4	143	8	421	0	0
5.794	1	31	580	5	52	10	469	0	0
5.795	1	4	580	6	259	22	1383	0	0
5.796	1	27	580	7	383	10	469	0	0
5.797	1	11	580	8	302	16	903	0	0
5.798	1	28	580	9	384	10	469	0	0
5.799	1	35	580	10	199	8	421	0	0
5.8	1	15	581	1	19	14	775	0	0
5.801	1	6	581	2	241	20	1191	0	0
5.802	1	16	581	3	34	14	775	0	0
5.803	1	32	581	4	242	8	421	0	0
5.804	1	5	581	5	304	22	1383	0	0
5.805	1	19	581	6	108	14	775	0	0
5.806	1	42	581	7	260	8	421	0	0
5.807	1	2	581	8	373	24	1620	0	0
5.808	1	22	581	9	33	12	597	0	0
5.809	1	37	581	10	318	8	421	0	0
5.81	1	17	582	1	261	14	775	0	0
5.811	1	10	582	2	331	18	967	0	0
5.812	1	41	582	3	330	8	421	0	0
5.813	1	18	582	4	280	14	775	0	0
5.814	1	1	582	5	3	28	2196	0	0
5.815	1	40	582	6	359	8	421	0	0
5.816	1	24	582	7	96	12	597	0	0
5.817	1	8	582	8	389	18	967	0	0
5.818	1	14	582	9	316	14	775	0	0
5.819	1	38	582	10	375	8	421	0	0
5.82	1	26	583	1	4	10	469	0	0
5.821	1	23	583	2	166	12	597	0	0
5.822	1	33	583	3	1	8	421	0	0
